DANE,year,DANEYear,population,min_masl,House,Services,Overcrowding,Urban,Ethnic,uMisery,rMisery,HFP,rainfall,temperature,cases,sir
47001,2016,470012016,491387,100,2.656425833,2.37234792,5.793634093,0.367014316,0.000486794,2.644760798,10.41370185,5.206457104,8.567194,21.2378038,91,0.274251036
47001,2017,470012017,499257,100,2.656425833,2.37234792,5.793634093,0.367014316,0.000486794,2.644760798,10.41370185,5.20341582,8.411484,20.9695665,31,0.42347801
47001,2018,470012018,499192,100,2.656425833,2.37234792,5.793634093,0.367014316,0.000486794,2.644760798,10.41370185,5.222325208,6.540127,20.8122043,902,3.329687348
47001,2019,470012019,521239,100,2.656425833,2.37234792,5.793634093,0.367014316,0.000486794,2.644760798,10.41370185,5.302241659,6.377408,21.2160156,608,0.922536731
47001,2020,470012020,538612,100,2.656425833,2.37234792,5.793634093,0.367014316,0.000486794,2.644760798,10.41370185,5.412026794,7.766296,20.9527642,326,0.830475042
47030,2007,470302007,11942,100,13.25162372,10.23465326,6.913890635,0.089614737,0.00016275,10.26608003,5.581297388,9.218158143,6.263144,25.6927328,3,1.377162502
47030,2008,470302008,12014,100,13.25162372,10.23465326,6.913890635,0.089614737,0.00016275,10.26608003,5.581297388,9.237520426,5.933587,25.5576213,1,0.478619639
47030,2009,470302009,12089,100,13.25162372,10.23465326,6.913890635,0.089614737,0.00016275,10.26608003,5.581297388,9.272102324,5.050766,26.2367696,0,0
47030,2010,470302010,12161,100,13.25162372,10.23465326,6.913890635,0.089614737,0.00016275,10.26608003,5.581297388,9.292887469,8.412755,25.6410055,0,0
47030,2011,470302011,12243,100,13.25162372,10.23465326,6.913890635,0.089614737,0.00016275,10.26608003,5.581297388,9.300411947,8.233965,25.1927327,1,0.46449692
47030,2012,470302012,12312,100,13.25162372,10.23465326,6.913890635,0.089614737,0.00016275,10.26608003,5.581297388,9.409729189,4.981147,25.9430074,0,0
47030,2013,470302013,12399,100,13.25162372,10.23465326,6.913890635,0.089614737,0.00016275,10.26608003,5.581297388,9.392771786,5.294138,26.2695455,5,0.428140293
47030,2014,470302014,12480,100,13.25162372,10.23465326,6.913890635,0.089614737,0.00016275,10.26608003,5.581297388,9.334610289,4.654672,26.8299296,5,0.515939278
47030,2015,470302015,12576,100,13.25162372,10.23465326,6.913890635,0.089614737,0.00016275,10.26608003,5.581297388,9.365201769,3.244875,27.4626709,0,0
47030,2016,470302016,12647,100,13.25162372,10.23465326,6.913890635,0.089614737,0.00016275,10.26608003,5.581297388,9.40190588,4.95845,27.0071045,0,0
47030,2017,470302017,12741,100,13.25162372,10.23465326,6.913890635,0.089614737,0.00016275,10.26608003,5.581297388,9.4227022,4.222864,26.7836751,0,0
47030,2018,470302018,15511,100,13.25162372,10.23465326,6.913890635,0.089614737,0.00016275,10.26608003,5.581297388,9.444093704,3.371187,27.1290934,19,2.391069592
47030,2019,470302019,16194,100,13.25162372,10.23465326,6.913890635,0.089614737,0.00016275,10.26608003,5.581297388,9.460537933,3.269682,27.7366475,10,0.415033182
47030,2020,470302020,16785,100,13.25162372,10.23465326,6.913890635,0.089614737,0.00016275,10.26608003,5.581297388,9.499538962,4.976551,26.8262777,2,0.284640336
47053,2007,470532007,36223,100,6.376195537,4.689160468,6.553312079,0.101251026,0.001475001,5.344491676,28.99838449,3.319078799,12.317177,17.1261866,7,0.88350521
47053,2008,470532008,36594,100,6.376195537,4.689160468,6.553312079,0.101251026,0.001475001,5.344491676,28.99838449,3.355480401,12.235851,16.7767349,4,0.369242941
47053,2009,470532009,36968,100,6.376195537,4.689160468,6.553312079,0.101251026,0.001475001,5.344491676,28.99838449,3.395039452,11.390798,17.3041702,3,0.115673213
47053,2010,470532010,37354,100,6.376195537,4.689160468,6.553312079,0.101251026,0.001475001,5.344491676,28.99838449,3.456915312,15.541477,17.3138621,0,0
47053,2011,470532011,37753,100,6.376195537,4.689160468,6.553312079,0.101251026,0.001475001,5.344491676,28.99838449,3.474599995,14.404459,16.774792,0,0
47053,2012,470532012,38162,100,6.376195537,4.689160468,6.553312079,0.101251026,0.001475001,5.344491676,28.99838449,3.523419803,10.98687,17.1577062,0,0
47053,2013,470532013,38587,100,6.376195537,4.689160468,6.553312079,0.101251026,0.001475001,5.344491676,28.99838449,3.575772495,12.6105,17.3749558,15,0.289638342
47053,2014,470532014,39020,100,6.376195537,4.689160468,6.553312079,0.101251026,0.001475001,5.344491676,28.99838449,3.516331586,11.396087,17.6182648,1,0
47053,2015,470532015,39473,100,6.376195537,4.689160468,6.553312079,0.101251026,0.001475001,5.344491676,28.99838449,3.645355873,11.218339,18.0349925,7,0.281865054
47053,2016,470532016,39924,100,6.376195537,4.689160468,6.553312079,0.101251026,0.001475001,5.344491676,28.99838449,3.61621287,10.731124,17.9992004,2,0.066281799
47053,2017,470532017,40386,100,6.376195537,4.689160468,6.553312079,0.101251026,0.001475001,5.344491676,28.99838449,3.617661214,9.973678,17.6788676,1,0
47053,2018,470532018,39857,100,6.376195537,4.689160468,6.553312079,0.101251026,0.001475001,5.344491676,28.99838449,3.634243631,9.302724,17.6465342,79,4.097269819
47053,2019,470532019,40726,100,6.376195537,4.689160468,6.553312079,0.101251026,0.001475001,5.344491676,28.99838449,3.771642904,8.93646,18.2004156,69,1.216003644
47053,2020,470532020,41492,100,6.376195537,4.689160468,6.553312079,0.101251026,0.001475001,5.344491676,28.99838449,3.783335401,10.047322,17.742306,5,0.117481384
47058,2007,470582007,31243,100,20.03915758,28.76494867,9.889935443,0.086875986,5.12E-05,17.56799661,16.36479864,8.437051052,5.819535,26.7667458,6,1.065999718
47058,2008,470582008,31346,100,20.03915758,28.76494867,9.889935443,0.086875986,5.12E-05,17.56799661,16.36479864,8.479571064,5.262998,26.5537376,1,0.22486737
47058,2009,470582009,31455,100,20.03915758,28.76494867,9.889935443,0.086875986,5.12E-05,17.56799661,16.36479864,8.507179844,4.538502,27.3323654,2,0.140189203
47058,2010,470582010,31572,100,20.03915758,28.76494867,9.889935443,0.086875986,5.12E-05,17.56799661,16.36479864,8.50829664,6.836013,26.6095283,7,0.742942986
47058,2011,470582011,31687,100,20.03915758,28.76494867,9.889935443,0.086875986,5.12E-05,17.56799661,16.36479864,8.534317842,6.521467,26.0112617,1,0.224678674
47058,2012,470582012,31806,100,20.03915758,28.76494867,9.889935443,0.086875986,5.12E-05,17.56799661,16.36479864,8.615858349,4.471555,27.0402737,53,3.305291912
47058,2013,470582013,31932,100,20.03915758,28.76494867,9.889935443,0.086875986,5.12E-05,17.56799661,16.36479864,8.619211636,4.930404,27.3285789,98,2.686921851
47058,2014,470582014,32044,100,20.03915758,28.76494867,9.889935443,0.086875986,5.12E-05,17.56799661,16.36479864,8.677056934,4.246679,27.8998454,46,1.53910527
47058,2015,470582015,32166,100,20.03915758,28.76494867,9.889935443,0.086875986,5.12E-05,17.56799661,16.36479864,8.760926876,3.463319,28.6337796,1,0
47058,2016,470582016,32288,100,20.03915758,28.76494867,9.889935443,0.086875986,5.12E-05,17.56799661,16.36479864,8.750440441,4.278898,28.1973714,5,0.337455928
47058,2017,470582017,32409,100,20.03915758,28.76494867,9.889935443,0.086875986,5.12E-05,17.56799661,16.36479864,8.776924608,3.637993,28.184233,2,0.826355251
47058,2018,470582018,30218,100,20.03915758,28.76494867,9.889935443,0.086875986,5.12E-05,17.56799661,16.36479864,8.796899238,3.041659,28.3909682,37,2.728105719
47058,2019,470582019,31077,100,20.03915758,28.76494867,9.889935443,0.086875986,5.12E-05,17.56799661,16.36479864,8.914695835,3.134387,28.844335,103,2.837119689
47058,2020,470582020,31794,100,20.03915758,28.76494867,9.889935443,0.086875986,5.12E-05,17.56799661,16.36479864,8.95218495,4.069373,28.2176035,1,0.078837953
47161,2007,471612007,8182,50,15.61474619,24.01080872,16.69561861,0.065406505,2.73E-05,17.95020266,10.9297725,8.83431587,4.136706,27.122522,0,0
47161,2008,471612008,8148,50,15.61474619,24.01080872,16.69561861,0.065406505,2.73E-05,17.95020266,10.9297725,8.751601224,4.13656,26.8466431,0,0
47161,2009,471612009,8102,50,15.61474619,24.01080872,16.69561861,0.065406505,2.73E-05,17.95020266,10.9297725,8.919882885,3.421378,27.5332072,0,0
47161,2010,471612010,8053,50,15.61474619,24.01080872,16.69561861,0.065406505,2.73E-05,17.95020266,10.9297725,8.679571937,5.449221,27.1921427,0,0
47161,2011,471612011,8014,50,15.61474619,24.01080872,16.69561861,0.065406505,2.73E-05,17.95020266,10.9297725,8.840822022,5.555669,26.5909871,0,0
47161,2012,471612012,7966,50,15.61474619,24.01080872,16.69561861,0.065406505,2.73E-05,17.95020266,10.9297725,8.841973955,3.238755,27.3361857,0,0
47161,2013,471612013,7930,50,15.61474619,24.01080872,16.69561861,0.065406505,2.73E-05,17.95020266,10.9297725,8.867841174,3.300829,27.5687093,0,0
47161,2014,471612014,7891,50,15.61474619,24.01080872,16.69561861,0.065406505,2.73E-05,17.95020266,10.9297725,8.933520363,2.768803,28.0195964,0,0
47161,2015,471612015,7845,50,15.61474619,24.01080872,16.69561861,0.065406505,2.73E-05,17.95020266,10.9297725,9.032395294,2.610626,28.4996786,0,0
47161,2016,471612016,7815,50,15.61474619,24.01080872,16.69561861,0.065406505,2.73E-05,17.95020266,10.9297725,8.959089224,3.129061,28.12889,1,0
47161,2017,471612017,7768,50,15.61474619,24.01080872,16.69561861,0.065406505,2.73E-05,17.95020266,10.9297725,8.974814112,3.05079,28.1367839,0,0
47161,2018,471612018,9890,50,15.61474619,24.01080872,16.69561861,0.065406505,2.73E-05,17.95020266,10.9297725,8.961202135,2.609838,28.1245565,0,0
47161,2019,471612019,9885,50,15.61474619,24.01080872,16.69561861,0.065406505,2.73E-05,17.95020266,10.9297725,9.802271451,2.501356,28.6586751,8,0.14875736
47161,2020,471612020,9941,50,15.61474619,24.01080872,16.69561861,0.065406505,2.73E-05,17.95020266,10.9297725,9.742029426,2.58986,28.3402344,0,0
47170,2007,471702007,16346,100,21.95363419,17.51505651,2.409042158,0.081027765,5.74E-05,14.05824602,29.48907508,9.2966624,5.432421,26.5819946,1,0
47170,2008,471702008,16294,100,21.95363419,17.51505651,2.409042158,0.081027765,5.74E-05,14.05824602,29.48907508,9.345999504,5.231342,26.3024841,2,0.703662407
47170,2009,471702009,16240,100,21.95363419,17.51505651,2.409042158,0.081027765,5.74E-05,14.05824602,29.48907508,9.340163907,4.49635,27.0474487,0,0
47170,2010,471702010,16193,100,21.95363419,17.51505651,2.409042158,0.081027765,5.74E-05,14.05824602,29.48907508,9.363007028,6.790559,26.5884033,1,0
47170,2011,471702011,16148,100,21.95363419,17.51505651,2.409042158,0.081027765,5.74E-05,14.05824602,29.48907508,9.384300879,6.813829,25.9949382,0,0
47170,2012,471702012,16105,100,21.95363419,17.51505651,2.409042158,0.081027765,5.74E-05,14.05824602,29.48907508,9.433264191,4.542107,26.8287394,0,0
47170,2013,471702013,16047,100,21.95363419,17.51505651,2.409042158,0.081027765,5.74E-05,14.05824602,29.48907508,9.432539523,4.711548,27.0530131,27,1.062865788
47170,2014,471702014,16002,100,21.95363419,17.51505651,2.409042158,0.081027765,5.74E-05,14.05824602,29.48907508,9.481093926,4.279852,27.4610128,19,1.092360439
47170,2015,471702015,15960,100,21.95363419,17.51505651,2.409042158,0.081027765,5.74E-05,14.05824602,29.48907508,9.548402939,3.886766,28.0254659,6,0.512319299
47170,2016,471702016,15908,100,21.95363419,17.51505651,2.409042158,0.081027765,5.74E-05,14.05824602,29.48907508,9.54422082,4.132099,27.6653788,0,0
47170,2017,471702017,15848,100,21.95363419,17.51505651,2.409042158,0.081027765,5.74E-05,14.05824602,29.48907508,9.561872483,4.091506,27.6702616,0,0
47170,2018,471702018,21862,100,21.95363419,17.51505651,2.409042158,0.081027765,5.74E-05,14.05824602,29.48907508,9.573826169,3.584891,27.6901794,2,0.172534125
47170,2019,471702019,22715,100,21.95363419,17.51505651,2.409042158,0.081027765,5.74E-05,14.05824602,29.48907508,9.639866202,3.576357,28.2284994,157,4.814634678
47170,2020,471702020,23388,100,21.95363419,17.51505651,2.409042158,0.081027765,5.74E-05,14.05824602,29.48907508,9.657692508,4.145556,27.8042948,8,0.309127467
47189,2007,471892007,102400,100,12.70097847,4.334726593,10.08885616,0.200260146,0.000624536,8.137655307,23.31485264,5.307952734,15.256108,20.363511,20,0.804557109
47189,2008,471892008,102615,100,12.70097847,4.334726593,10.08885616,0.200260146,0.000624536,8.137655307,23.31485264,5.280033018,15.237176,20.0667543,20,0.913409024
47189,2009,471892009,102835,100,12.70097847,4.334726593,10.08885616,0.200260146,0.000624536,8.137655307,23.31485264,5.400264256,14.319003,20.5203195,101,2.343433009
47189,2010,471892010,103066,100,12.70097847,4.334726593,10.08885616,0.200260146,0.000624536,8.137655307,23.31485264,5.285454917,16.978518,20.5402207,10,0.094369947
47189,2011,471892011,103293,100,12.70097847,4.334726593,10.08885616,0.200260146,0.000624536,8.137655307,23.31485264,5.346709511,16.651908,20.0724991,8,0.230713726
47189,2012,471892012,103542,100,12.70097847,4.334726593,10.08885616,0.200260146,0.000624536,8.137655307,23.31485264,5.519377193,13.665565,20.4728638,16,0.258926468
47189,2013,471892013,103789,100,12.70097847,4.334726593,10.08885616,0.200260146,0.000624536,8.137655307,23.31485264,5.499682994,15.498239,20.5986646,196,1.29747951
47189,2014,471892014,104042,100,12.70097847,4.334726593,10.08885616,0.200260146,0.000624536,8.137655307,23.31485264,5.456016801,13.432286,20.8205182,45,0.392016421
47189,2015,471892015,104319,100,12.70097847,4.334726593,10.08885616,0.200260146,0.000624536,8.137655307,23.31485264,5.527633378,14.130771,21.1549261,73,0.940617862
47189,2016,471892016,104601,100,12.70097847,4.334726593,10.08885616,0.200260146,0.000624536,8.137655307,23.31485264,5.519735352,13.159101,21.1347383,20,0.34791707
47189,2017,471892017,104897,100,12.70097847,4.334726593,10.08885616,0.200260146,0.000624536,8.137655307,23.31485264,5.51870838,12.506554,20.8768037,4,0.107095896
47189,2018,471892018,120071,100,12.70097847,4.334726593,10.08885616,0.200260146,0.000624536,8.137655307,23.31485264,5.532888938,11.322602,20.799154,47,0.740998007
47189,2019,471892019,122285,100,12.70097847,4.334726593,10.08885616,0.200260146,0.000624536,8.137655307,23.31485264,5.805085789,11.009222,21.2940807,205,1.463380788
47189,2020,471892020,124339,100,12.70097847,4.334726593,10.08885616,0.200260146,0.000624536,8.137655307,23.31485264,5.862950132,12.288656,21.1538515,93,1.121632899
47205,2007,472052007,10020,50,15.2833002,13.34493042,1.988071571,0.054440666,5.79E-05,11.33200795,4.348594661,9.623194908,4.075748,27.1166219,0,0
47205,2008,472052008,9917,50,15.2833002,13.34493042,1.988071571,0.054440666,5.79E-05,11.33200795,4.348594661,9.559502818,3.87442,26.8385458,0,0
47205,2009,472052009,9822,50,15.2833002,13.34493042,1.988071571,0.054440666,5.79E-05,11.33200795,4.348594661,9.717923548,3.220286,27.5474487,0,0
47205,2010,472052010,9733,50,15.2833002,13.34493042,1.988071571,0.054440666,5.79E-05,11.33200795,4.348594661,9.531979604,5.212222,27.1894572,0,0
47205,2011,472052011,9651,50,15.2833002,13.34493042,1.988071571,0.054440666,5.79E-05,11.33200795,4.348594661,9.517609618,5.41829,26.5736939,0,0
47205,2012,472052012,9575,50,15.2833002,13.34493042,1.988071571,0.054440666,5.79E-05,11.33200795,4.348594661,9.590672753,3.024714,27.3556356,0,0
47205,2013,472052013,9506,50,15.2833002,13.34493042,1.988071571,0.054440666,5.79E-05,11.33200795,4.348594661,9.529432072,3.05898,27.6190023,0,0
47205,2014,472052014,9443,50,15.2833002,13.34493042,1.988071571,0.054440666,5.79E-05,11.33200795,4.348594661,9.623655039,2.599647,28.0658203,1,0.184282279
47205,2015,472052015,9388,50,15.2833002,13.34493042,1.988071571,0.054440666,5.79E-05,11.33200795,4.348594661,9.746152601,2.308661,28.5723511,0,0
47205,2016,472052016,9338,50,15.2833002,13.34493042,1.988071571,0.054440666,5.79E-05,11.33200795,4.348594661,9.688205779,2.94719,28.1764567,0,0
47205,2017,472052017,9296,50,15.2833002,13.34493042,1.988071571,0.054440666,5.79E-05,11.33200795,4.348594661,9.687865784,2.721882,28.2092936,1,1.158648641
47205,2018,472052018,10505,50,15.2833002,13.34493042,1.988071571,0.054440666,5.79E-05,11.33200795,4.348594661,9.66890125,2.24174,28.2154989,0,0
47205,2019,472052019,10908,50,15.2833002,13.34493042,1.988071571,0.054440666,5.79E-05,11.33200795,4.348594661,9.921719971,2.288534,28.7103923,4,0.138306475
47205,2020,472052020,11227,50,15.2833002,13.34493042,1.988071571,0.054440666,5.79E-05,11.33200795,4.348594661,9.866272643,2.68734,28.3294515,6,0.466255647
47245,2007,472452007,54865,100,18.25574357,7.102818495,4.592226111,0.092120881,0.003180058,8.550225006,15.20996208,7.408897166,7.911799,27.0921323,26,2.191379124
47245,2008,472452008,54891,100,18.25574357,7.102818495,4.592226111,0.092120881,0.003180058,8.550225006,15.20996208,7.420279738,7.523537,26.6821039,2,0.114838246
47245,2009,472452009,54942,100,18.25574357,7.102818495,4.592226111,0.092120881,0.003180058,8.550225006,15.20996208,7.433524143,6.547328,27.2971755,1,0
47245,2010,472452010,55012,100,18.25574357,7.102818495,4.592226111,0.092120881,0.003180058,8.550225006,15.20996208,7.265296069,8.517185,26.9392247,0,0
47245,2011,472452011,55085,100,18.25574357,7.102818495,4.592226111,0.092120881,0.003180058,8.550225006,15.20996208,7.271485904,8.911704,26.4894363,0,0
47245,2012,472452012,55175,100,18.25574357,7.102818495,4.592226111,0.092120881,0.003180058,8.550225006,15.20996208,7.625419856,7.551029,27.2915835,16,0.49784911
47245,2013,472452013,55279,100,18.25574357,7.102818495,4.592226111,0.092120881,0.003180058,8.550225006,15.20996208,7.352655691,6.68549,27.3658808,30,0.409220432
47245,2014,472452014,55408,100,18.25574357,7.102818495,4.592226111,0.092120881,0.003180058,8.550225006,15.20996208,7.574275891,5.806697,27.7834426,12,0.215961423
47245,2015,472452015,55530,100,18.25574357,7.102818495,4.592226111,0.092120881,0.003180058,8.550225006,15.20996208,7.630287406,4.986032,28.2457374,49,1.180753233
47245,2016,472452016,55662,100,18.25574357,7.102818495,4.592226111,0.092120881,0.003180058,8.550225006,15.20996208,7.602662973,6.876879,28.0949602,41,0.845223258
47245,2017,472452017,55801,100,18.25574357,7.102818495,4.592226111,0.092120881,0.003180058,8.550225006,15.20996208,7.607564922,5.978847,28.1435268,3,0.389501256
47245,2018,472452018,65457,100,18.25574357,7.102818495,4.592226111,0.092120881,0.003180058,8.550225006,15.20996208,7.620112494,5.431874,28.0448213,5,0.24094717
47245,2019,472452019,67811,100,18.25574357,7.102818495,4.592226111,0.092120881,0.003180058,8.550225006,15.20996208,7.754453539,5.144219,28.5154402,98,0.967953089
47245,2020,472452020,69701,100,18.25574357,7.102818495,4.592226111,0.092120881,0.003180058,8.550225006,15.20996208,7.757887579,6.103315,28.0738014,22,0.397123917
47258,2007,472582007,16924,50,23.20103259,15.47273314,3.259115844,0.052984046,0.002786414,14.3594708,2.934293429,9.276178836,5.361843,26.9703875,2,0.642559781
47258,2008,472582008,16880,50,23.20103259,15.47273314,3.259115844,0.052984046,0.002786414,14.3594708,2.934293429,9.295966155,5.213885,26.7225964,6,1.682522554
47258,2009,472582009,16856,50,23.20103259,15.47273314,3.259115844,0.052984046,0.002786414,14.3594708,2.934293429,9.368993014,4.254065,27.4361845,4,0.619970225
47258,2010,472582010,16834,50,23.20103259,15.47273314,3.259115844,0.052984046,0.002786414,14.3594708,2.934293429,9.295874801,6.831513,27.031568,0,0
47258,2011,472582011,16812,50,23.20103259,15.47273314,3.259115844,0.052984046,0.002786414,14.3594708,2.934293429,9.319518377,6.885517,26.4964292,2,0.649930332
47258,2012,472582012,16795,50,23.20103259,15.47273314,3.259115844,0.052984046,0.002786414,14.3594708,2.934293429,9.3185123,4.26686,27.2146037,0,0
47258,2013,472582013,16771,50,23.20103259,15.47273314,3.259115844,0.052984046,0.002786414,14.3594708,2.934293429,9.311339386,4.455873,27.4518997,7,0.150337097
47258,2014,472582014,16757,50,23.20103259,15.47273314,3.259115844,0.052984046,0.002786414,14.3594708,2.934293429,9.293490212,3.897981,27.8708566,0,0
47258,2015,472582015,16752,50,23.20103259,15.47273314,3.259115844,0.052984046,0.002786414,14.3594708,2.934293429,9.344873698,3.498833,28.345434,21,1.518743849
47258,2016,472582016,16742,50,23.20103259,15.47273314,3.259115844,0.052984046,0.002786414,14.3594708,2.934293429,9.309912727,4.067702,28.0021636,0,0
47258,2017,472582017,16729,50,23.20103259,15.47273314,3.259115844,0.052984046,0.002786414,14.3594708,2.934293429,9.311116728,4.332079,27.9583287,0,0
47258,2018,472582018,22530,50,23.20103259,15.47273314,3.259115844,0.052984046,0.002786414,14.3594708,2.934293429,9.299094023,3.631556,27.9609009,0,0
47258,2019,472582019,23400,50,23.20103259,15.47273314,3.259115844,0.052984046,0.002786414,14.3594708,2.934293429,9.493057334,3.435251,28.4855852,13,0.385520071
47258,2020,472582020,24083,50,23.20103259,15.47273314,3.259115844,0.052984046,0.002786414,14.3594708,2.934293429,9.476343906,3.825744,28.1516357,0,0
47268,2007,472682007,19223,50,12.68979776,4.025327906,7.469147768,0.108350633,0.002570233,8.496478646,14.06411582,8.675999727,6.382527,25.9939209,0,0
47268,2008,472682008,19422,50,12.68979776,4.025327906,7.469147768,0.108350633,0.002570233,8.496478646,14.06411582,8.706959908,6.688488,25.7516317,1,0.357481303
47268,2009,472682009,19629,50,12.68979776,4.025327906,7.469147768,0.108350633,0.002570233,8.496478646,14.06411582,8.668279477,4.94034,26.4365478,0,0
47268,2010,472682010,19830,50,12.68979776,4.025327906,7.469147768,0.108350633,0.002570233,8.496478646,14.06411582,8.736109076,8.842873,26.00743,0,0
47268,2011,472682011,20053,50,12.68979776,4.025327906,7.469147768,0.108350633,0.002570233,8.496478646,14.06411582,8.693876874,9.651032,25.6177816,1,0.355727707
47268,2012,472682012,20269,50,12.68979776,4.025327906,7.469147768,0.108350633,0.002570233,8.496478646,14.06411582,8.995179563,4.752428,26.3269694,0,0
47268,2013,472682013,20499,50,12.68979776,4.025327906,7.469147768,0.108350633,0.002570233,8.496478646,14.06411582,8.897474836,5.298391,26.5385579,4,0.082029379
47268,2014,472682014,20736,50,12.68979776,4.025327906,7.469147768,0.108350633,0.002570233,8.496478646,14.06411582,8.973412447,4.799338,27.0114176,8,0.696383227
47268,2015,472682015,20981,50,12.68979776,4.025327906,7.469147768,0.108350633,0.002570233,8.496478646,14.06411582,9.065722463,3.408081,27.460494,1,0
47268,2016,472682016,21228,50,12.68979776,4.025327906,7.469147768,0.108350633,0.002570233,8.496478646,14.06411582,9.07738155,5.145408,27.1993449,1,0
47268,2017,472682017,21494,50,12.68979776,4.025327906,7.469147768,0.108350633,0.002570233,8.496478646,14.06411582,9.108850899,4.104416,27.0936727,0,0
47268,2018,472682018,19697,50,12.68979776,4.025327906,7.469147768,0.108350633,0.002570233,8.496478646,14.06411582,9.18683602,2.945007,27.205245,51,4.873894918
47268,2019,472682019,20455,50,12.68979776,4.025327906,7.469147768,0.108350633,0.002570233,8.496478646,14.06411582,9.568297334,3.03805,27.7060994,9,0.458232462
47268,2020,472682020,21052,50,12.68979776,4.025327906,7.469147768,0.108350633,0.002570233,8.496478646,14.06411582,9.561989262,5.810551,26.9945719,16,1.018803961
47288,2007,472882007,57082,100,4.185391738,1.703755843,5.735737362,0.121915113,0.001128973,3.71613695,51.47168207,5.428012673,8.447986,21.6133179,5,0.220006799
47288,2008,472882008,57096,100,4.185391738,1.703755843,5.735737362,0.121915113,0.001128973,3.71613695,51.47168207,5.499898141,8.678334,21.2551147,4,0.345805058
47288,2009,472882009,57120,100,4.185391738,1.703755843,5.735737362,0.121915113,0.001128973,3.71613695,51.47168207,5.516465158,6.741489,21.9211141,3,0.142648789
47288,2010,472882010,57139,100,4.185391738,1.703755843,5.735737362,0.121915113,0.001128973,3.71613695,51.47168207,5.531971691,13.271,21.6084025,1,0
47288,2011,472882011,57170,100,4.185391738,1.703755843,5.735737362,0.121915113,0.001128973,3.71613695,51.47168207,5.578221628,11.384115,21.1536987,2,0.225617753
47288,2012,472882012,57195,100,4.185391738,1.703755843,5.735737362,0.121915113,0.001128973,3.71613695,51.47168207,5.614669362,6.667588,21.6896444,17,0.815833534
47288,2013,472882013,57246,100,4.185391738,1.703755843,5.735737362,0.121915113,0.001128973,3.71613695,51.47168207,5.620709827,8.318481,21.9292155,64,0.849534233
47288,2014,472882014,57297,100,4.185391738,1.703755843,5.735737362,0.121915113,0.001128973,3.71613695,51.47168207,5.560489754,7.05583,22.3187093,9,0.186322791
47288,2015,472882015,57344,100,4.185391738,1.703755843,5.735737362,0.121915113,0.001128973,3.71613695,51.47168207,5.676236118,5.209093,22.8178345,54,1.280373413
47288,2016,472882016,57397,100,4.185391738,1.703755843,5.735737362,0.121915113,0.001128973,3.71613695,51.47168207,5.688292775,6.952867,22.6447266,10,0.246113311
47288,2017,472882017,57456,100,4.185391738,1.703755843,5.735737362,0.121915113,0.001128973,3.71613695,51.47168207,5.679111128,5.554424,22.3721843,2,0.39289501
47288,2018,472882018,66433,100,4.185391738,1.703755843,5.735737362,0.121915113,0.001128973,3.71613695,51.47168207,5.714317316,5.066571,22.4776082,594,17.73483869
47288,2019,472882019,68681,100,4.185391738,1.703755843,5.735737362,0.121915113,0.001128973,3.71613695,51.47168207,5.729664354,4.886232,23.0400798,87,1.017748607
47288,2020,472882020,70491,100,4.185391738,1.703755843,5.735737362,0.121915113,0.001128973,3.71613695,51.47168207,5.795241229,6.976929,22.649528,24,0.609214888
47318,2007,473182007,25744,100,13.60867446,2.473196881,5.275341131,0.058454299,3.41E-05,5.616471735,10.19883041,7.453093269,8.907091,27.0595907,1,0.255898897
47318,2008,473182008,25877,100,13.60867446,2.473196881,5.275341131,0.058454299,3.41E-05,5.616471735,10.19883041,7.502406279,7.616111,26.6711304,0,0
47318,2009,473182009,26034,100,13.60867446,2.473196881,5.275341131,0.058454299,3.41E-05,5.616471735,10.19883041,7.667637297,7.114823,27.3505981,2,0.167918223
47318,2010,473182010,26206,100,13.60867446,2.473196881,5.275341131,0.058454299,3.41E-05,5.616471735,10.19883041,7.402428865,9.120184,26.9272746,4,0.145645223
47318,2011,473182011,26389,100,13.60867446,2.473196881,5.275341131,0.058454299,3.41E-05,5.616471735,10.19883041,7.468646336,9.12594,26.4502482,13,1.581448688
47318,2012,473182012,26592,100,13.60867446,2.473196881,5.275341131,0.058454299,3.41E-05,5.616471735,10.19883041,7.653239071,7.16536,27.285437,29,3.131842717
47318,2013,473182013,26803,100,13.60867446,2.473196881,5.275341131,0.058454299,3.41E-05,5.616471735,10.19883041,7.571963709,7.112548,27.405249,12,0.493503372
47318,2014,473182014,27024,100,13.60867446,2.473196881,5.275341131,0.058454299,3.41E-05,5.616471735,10.19883041,7.709802239,6.045168,27.8664632,9,0.445658064
47318,2015,473182015,27253,100,13.60867446,2.473196881,5.275341131,0.058454299,3.41E-05,5.616471735,10.19883041,7.75377636,5.458255,28.3989054,134,6.920238019
47318,2016,473182016,27508,100,13.60867446,2.473196881,5.275341131,0.058454299,3.41E-05,5.616471735,10.19883041,7.719570428,6.986728,28.1837565,26,1.316510806
47318,2017,473182017,27761,100,13.60867446,2.473196881,5.275341131,0.058454299,3.41E-05,5.616471735,10.19883041,7.735336063,6.004735,28.1825684,15,3.710240772
47318,2018,473182018,26620,100,13.60867446,2.473196881,5.275341131,0.058454299,3.41E-05,5.616471735,10.19883041,7.746667705,5.356312,28.1104777,4,0.446422652
47318,2019,473182019,27345,100,13.60867446,2.473196881,5.275341131,0.058454299,3.41E-05,5.616471735,10.19883041,7.970742467,5.278643,28.6114258,63,1.991669769
