CodeDANE,year,Code.DANE.year,population,min_masl,Coca,Forest,Mining,Fire,Deforest,rMisery,uMisery,HFP,cases,sir
5842,2019,58422019,6875,500,0,14.12162162,0.067567568,0.093684239,0,10.61440211,1.362260343,6.051430571,2,0.34137903
50223,2015,502232015,5946,500,0,44.20094403,0.016857721,0.021526935,0,1.112966055,0.178611297,2.787264814,2,0.455655866
5501,2010,55012010,3062,500,0,9.126984127,0.793650794,0.291936798,0,1.736385162,0.540540541,7.040793109,2,0.243574462
50223,2012,502232012,5717,500,0,44.43695212,0.016857721,0.021526935,0,1.112966055,0.178611297,2.746287516,2,0.401241684
5501,2019,55012019,3150,500,0,11.9047619,0.793650794,0.291936798,0,1.736385162,0.540540541,7.981825561,1,0.391047674
50318,2008,503182008,9030,500,0,35.76874206,0.031766201,0.041426146,0,1.919518964,0.725170783,3.494166869,5,0.490286404
50223,2009,502232009,5471,500,0,44.8246797,0.016857721,0.021526935,0,1.112966055,0.178611297,2.623679428,2,0.360646548
5483,2011,54832011,16553,500,0.20865,33.25581395,0.755813953,0.079034859,0,2.1167634,1.276906239,4.935829161,5,0.433568522
68245,2007,682452007,2239,500,0,13.18181818,0.151515152,0.234657753,0,1.081081081,0.37593985,5.337650808,1,1.129336435
5842,2008,58422008,8287,500,0,13.78378378,0.067567568,0.093684239,0,10.61440211,1.362260343,5.811385694,3,0.597470669
50318,2007,503182007,8981,500,0,36.56289708,0.031766201,0.041426146,0,1.919518964,0.725170783,3.480550401,6,1.181490589
68245,2009,682452009,2183,500,0,12.42424242,0.151515152,0.234657753,0,1.081081081,0.37593985,5.278451702,1,0.456973293
15480,2010,154802010,9668,500,0,14.92537313,0.124378109,0.181729267,0,6.585458698,3.52455943,7.270242521,5,0.36911787
5059,2008,50592008,4878,500,0,1.080246914,0.308641975,0.224773241,0,1.017087063,0,7.918909925,3,0.762300484
5042,2020,50422020,27002,500,0,7.298136646,0.388198758,0.050229513,0,4.500520291,0.929441026,7.752945879,24,0.62541488
5042,2018,50422018,26164,500,0,7.065217391,0.388198758,0.050229513,0,4.500520291,0.929441026,7.673956484,19,0.7758581
50400,2009,504002009,9529,500,0,53.33646617,0.070488722,0.030299598,0.120979187,5.288541493,1.20886501,3.210131619,8,0.590046217
5483,2009,54832009,16210,500,0.19285,33.95348837,0.755813953,0.079034859,0,2.1167634,1.276906239,4.928055339,10,0.625800422
50270,2008,502702008,3342,500,0,6.28742515,0.149700599,0.212511404,0,1.850220264,0.525525526,5.929062701,2,0.873547166
5042,2017,50422017,24905,500,0,7.220496894,0.388198758,0.050229513,0,4.500520291,0.929441026,7.689258651,21,1.006672128
5501,2012,55012012,3132,500,0,9.523809524,0.793650794,0.291936798,0,1.736385162,0.540540541,7.551585143,3,0.825546768
5483,2013,54832013,16913,500,0,32.84883721,0.755813953,0.079034859,0,2.1167634,1.276906239,5.044280555,11,0.981075592
5483,2008,54832008,16046,500,0.05374,35.34883721,0.755813953,0.079034859,0,2.1167634,1.276906239,4.837567831,9,0.96645321
50223,2010,502232010,5549,500,0,44.48752529,0.016857721,0.021526935,0,1.112966055,0.178611297,2.593635088,5,0.521040594
5483,2015,54832015,17291,500,0,33.54651163,0.755813953,0.079034859,0,2.1167634,1.276906239,5.137231374,9,1.144489093
50400,2008,504002008,9539,500,0,54.55827068,0.070488722,0.030299598,0.053882269,5.288541493,1.20886501,3.160626101,15,1.224892038
5042,2019,50422019,26598,500,0,7.72515528,0.388198758,0.050229513,0,4.500520291,0.929441026,7.764283634,30,1.00199942
54051,2020,540512020,10056,500,0,52.03583062,0.081433225,0.054530669,0,9.368803701,0.975609756,3.08050767,11,0.995398807
5042,2015,50422015,24549,500,0,6.715838509,0.388198758,0.050229513,0,4.500520291,0.929441026,7.638687623,29,1.27932438
50270,2010,502702010,3372,500,0,3.443113772,0.149700599,0.212511404,0,1.850220264,0.525525526,6.048483259,5,0.675596139
5042,2013,50422013,24202,500,0,6.98757764,0.388198758,0.050229513,0,4.500520291,0.929441026,7.653279898,36,1.621256823
5042,2007,50422007,23190,500,0,7.414596273,0.388198758,0.050229513,0,4.500520291,0.929441026,7.334313911,34,3.648825348
50400,2007,504002007,9542,500,0,54.8637218,0.070488722,0.030299598,0.561808732,5.288541493,1.20886501,3.211626251,25,5.458386825
5042,2012,50422012,24025,500,0,7.026397516,0.388198758,0.050229513,0,4.500520291,0.929441026,7.646829513,74,3.131890804
5042,2011,50422011,23858,500,0,7.142857143,0.388198758,0.050229513,0,4.500520291,0.929441026,7.462547795,88,3.380086122
5042,2009,50422009,23522,500,0,7.026397516,0.388198758,0.050229513,0,4.500520291,0.929441026,7.41855066,89,3.464518875
5042,2008,50422008,23354,500,0,7.181677019,0.388198758,0.050229513,0,4.500520291,0.929441026,7.396017283,105,5.72495444
5042,2010,50422010,23688,500,0,7.104037267,0.388198758,0.050229513,0,4.500520291,0.929441026,7.492493679,212,5.425047517
52612,2009,526122009,16338,400,0.06364,79.18888043,0.019040366,0.023745133,0,29.47111167,4.030346136,2.576080693,1,0
52612,2012,526122012,17475,400,0.05794,81.05483625,0.019040366,0.023745133,0,29.47111167,4.030346136,2.654656635,0,0
68720,2018,687202018,3389,400,0.01677,36.53061224,0.153061224,0.067186026,0,4.586404586,1.810584958,3.448244636,0,0
